time,open,high,low,close,Volume
2026-05-11T02:44:00-05:00,29315,29316.75,29310.75,29311.75,80
2026-05-11T02:45:00-05:00,29312.25,29319.5,29312,29318.5,65
2026-05-11T02:46:00-05:00,29319,29323.5,29318.25,29319.5,72
2026-05-11T02:47:00-05:00,29319,29320.5,29317,29317.75,53
2026-05-11T02:48:00-05:00,29318.25,29323.25,29318.25,29322.25,65
2026-05-11T02:49:00-05:00,29323.25,29323.25,29315,29320.5,148
2026-05-11T02:50:00-05:00,29320.75,29321.5,29317.75,29319.5,42
2026-05-11T02:51:00-05:00,29318.5,29322,29315.75,29322,57
2026-05-11T02:52:00-05:00,29321.5,29322.75,29320.25,29320.25,31
2026-05-11T02:53:00-05:00,29320.5,29326,29320.5,29324,46
2026-05-11T02:54:00-05:00,29323.25,29325.5,29322,29322,28
2026-05-11T02:55:00-05:00,29322.25,29322.5,29317.75,29320,67
2026-05-11T02:56:00-05:00,29319.5,29320.25,29314.25,29314.75,66
2026-05-11T02:57:00-05:00,29314.25,29318,29313.5,29314.25,62
2026-05-11T02:58:00-05:00,29315.75,29315.75,29311,29313.75,76
2026-05-11T02:59:00-05:00,29313.25,29322.5,29310.5,29322.5,96
2026-05-11T03:00:00-05:00,29322.5,29329.25,29320,29320,220
2026-05-11T03:01:00-05:00,29320.5,29321.25,29312.5,29313,114
2026-05-11T03:02:00-05:00,29312.25,29315.75,29307.5,29311.75,114
2026-05-11T03:03:00-05:00,29308.5,29316.75,29306,29315.5,86
2026-05-11T03:04:00-05:00,29316,29322.25,29315.75,29321.5,71
2026-05-11T03:05:00-05:00,29323,29330.75,29321.5,29325,169
2026-05-11T03:06:00-05:00,29325.25,29327,29309.25,29310.5,137
2026-05-11T03:07:00-05:00,29309.75,29312.5,29296,29296,171
2026-05-11T03:08:00-05:00,29296.75,29297.75,29283,29287.5,310
2026-05-11T03:09:00-05:00,29288,29289.25,29275.75,29278.25,278
2026-05-11T03:10:00-05:00,29279,29288.25,29272,29286,249
2026-05-11T03:11:00-05:00,29286.5,29286.5,29268.75,29273.75,221
2026-05-11T03:12:00-05:00,29275,29281.25,29273.5,29275,179
2026-05-11T03:13:00-05:00,29274,29291,29272,29284,190
2026-05-11T03:14:00-05:00,29283,29285.25,29278.25,29278.25,117
2026-05-11T03:15:00-05:00,29280,29298.25,29279.75,29298.25,158
2026-05-11T03:16:00-05:00,29297,29302.25,29293.5,29301.5,305
2026-05-11T03:17:00-05:00,29301.5,29304.25,29295.5,29298.75,110
2026-05-11T03:18:00-05:00,29298.25,29305.25,29298.25,29300.25,166
2026-05-11T03:19:00-05:00,29300.75,29303.75,29297,29303.5,90
2026-05-11T03:20:00-05:00,29302.75,29309.5,29299.25,29299.25,122
2026-05-11T03:21:00-05:00,29300,29309.25,29298,29305.75,125
2026-05-11T03:22:00-05:00,29304.5,29309.75,29302.75,29305.25,136
2026-05-11T03:23:00-05:00,29305.5,29314.5,29304.75,29313.75,139
2026-05-11T03:24:00-05:00,29314,29314,29303.5,29306.25,66
2026-05-11T03:25:00-05:00,29305.75,29311.75,29304,29304.25,76
2026-05-11T03:26:00-05:00,29305,29306.25,29293,29296.5,160
2026-05-11T03:27:00-05:00,29295.5,29295.5,29283.75,29283.75,101
2026-05-11T03:28:00-05:00,29283.75,29286.75,29278.25,29280.25,123
2026-05-11T03:29:00-05:00,29281.25,29281.25,29267,29267,224
2026-05-11T03:30:00-05:00,29267.75,29282.5,29264.25,29280.75,229
2026-05-11T03:31:00-05:00,29280.5,29282.25,29273.5,29277.25,140
2026-05-11T03:32:00-05:00,29277.5,29282.75,29272.25,29280.5,103
2026-05-11T03:33:00-05:00,29281,29287.25,29274.5,29285.25,122
2026-05-11T03:34:00-05:00,29283,29284.5,29277,29278.75,76
2026-05-11T03:35:00-05:00,29280.25,29281.75,29263.25,29267.25,236
2026-05-11T03:36:00-05:00,29267.25,29271.75,29266.75,29271.25,108
2026-05-11T03:37:00-05:00,29271.25,29277.75,29270,29275.25,92
2026-05-11T03:38:00-05:00,29275,29280.5,29270.5,29280.5,77
2026-05-11T03:39:00-05:00,29281,29281.25,29272.25,29275.75,155
2026-05-11T03:40:00-05:00,29277,29280.25,29273.25,29280.25,107
2026-05-11T03:41:00-05:00,29280,29286.75,29279.5,29284.75,107
2026-05-11T03:42:00-05:00,29283.5,29289,29283,29287,51
2026-05-11T03:43:00-05:00,29287.5,29292.25,29286.75,29289.75,114
2026-05-11T03:44:00-05:00,29289,29293.75,29288,29291.75,72
2026-05-11T03:45:00-05:00,29292,29294.5,29289.25,29294,62
2026-05-11T03:46:00-05:00,29292.5,29296.75,29292,29296.75,57
2026-05-11T03:47:00-05:00,29296,29298,29290.75,29291.75,94
2026-05-11T03:48:00-05:00,29291.5,29294,29290.25,29293.75,67
2026-05-11T03:49:00-05:00,29293.5,29302,29293,29302,99
2026-05-11T03:50:00-05:00,29302,29309,29301.25,29303.5,149
2026-05-11T03:51:00-05:00,29302.25,29303.25,29298.5,29303,81
2026-05-11T03:52:00-05:00,29303.25,29307,29303.25,29305,33
2026-05-11T03:53:00-05:00,29304.5,29310.5,29303.75,29309.25,66
2026-05-11T03:54:00-05:00,29309.25,29312.25,29307.25,29310,76
2026-05-11T03:55:00-05:00,29309.5,29315.75,29309.5,29313.75,67
2026-05-11T03:56:00-05:00,29313.75,29315.5,29311.75,29315.5,62
2026-05-11T03:57:00-05:00,29315.5,29315.5,29306.5,29306.5,52
2026-05-11T03:58:00-05:00,29306.75,29307.25,29303.25,29307,90
2026-05-11T03:59:00-05:00,29306.25,29306.25,29298,29298,78
2026-05-11T04:00:00-05:00,29297,29304,29295,29304,104
2026-05-11T04:01:00-05:00,29304.25,29309,29304.25,29306.25,60
2026-05-11T04:02:00-05:00,29305.75,29309.25,29305.25,29307.75,22
2026-05-11T04:03:00-05:00,29307.5,29315,29307.5,29314,87
2026-05-11T04:04:00-05:00,29314.75,29317.75,29313.75,29313.75,59
2026-05-11T04:05:00-05:00,29313.75,29327,29313.75,29326.5,195
2026-05-11T04:06:00-05:00,29325.25,29331.75,29325,29327.5,217
2026-05-11T04:07:00-05:00,29327,29327,29316,29316.25,275
2026-05-11T04:08:00-05:00,29317.5,29320,29314.25,29318.75,88
2026-05-11T04:09:00-05:00,29319.25,29323,29317.75,29318.75,72
2026-05-11T04:10:00-05:00,29321.5,29321.75,29312.5,29313.5,128
2026-05-11T04:11:00-05:00,29313.25,29315.75,29308.25,29315.75,87
2026-05-11T04:12:00-05:00,29313.5,29315.5,29310,29310.5,57
2026-05-11T04:13:00-05:00,29309.5,29314.25,29306.5,29312.75,78
2026-05-11T04:14:00-05:00,29313.75,29317.75,29312.75,29315.25,76
2026-05-11T04:15:00-05:00,29314.75,29319.75,29313.75,29314.75,72
2026-05-11T04:16:00-05:00,29314,29316.25,29311.5,29315,113
2026-05-11T04:17:00-05:00,29314.75,29316.5,29312,29312.5,68
2026-05-11T04:18:00-05:00,29313,29315.25,29311.25,29313.25,56
2026-05-11T04:19:00-05:00,29313.25,29318.5,29312.75,29315.25,80
2026-05-11T04:20:00-05:00,29315,29322.5,29315,29320.5,82
2026-05-11T04:21:00-05:00,29320,29326.75,29319.5,29326,168
2026-05-11T04:22:00-05:00,29325.5,29332.5,29324.75,29328.5,161
2026-05-11T04:23:00-05:00,29328.25,29334.5,29328,29332.25,148
2026-05-11T04:24:00-05:00,29332,29336.5,29328.25,29328.5,124
2026-05-11T04:25:00-05:00,29328.25,29328.75,29318.5,29319.25,184
2026-05-11T04:26:00-05:00,29319,29322.25,29315.25,29321,103
2026-05-11T04:27:00-05:00,29321.5,29324.75,29318.5,29323,58
2026-05-11T04:28:00-05:00,29322.75,29322.75,29318,29318,67
2026-05-11T04:29:00-05:00,29319.25,29320.25,29316.75,29320.25,48
2026-05-11T04:30:00-05:00,29319.5,29330.5,29319.5,29329.25,140
2026-05-11T04:31:00-05:00,29328.75,29333.5,29326.5,29332.5,92
2026-05-11T04:32:00-05:00,29333,29340.25,29332.75,29336.5,182
2026-05-11T04:33:00-05:00,29336.75,29336.75,29331.75,29332.5,90
2026-05-11T04:34:00-05:00,29333,29334.75,29329.75,29332,80
2026-05-11T04:35:00-05:00,29332,29334.25,29328,29331.75,146
2026-05-11T04:36:00-05:00,29332,29332.75,29323.75,29324.75,192
2026-05-11T04:37:00-05:00,29324.5,29328.75,29323.5,29327.25,93
2026-05-11T04:38:00-05:00,29328.25,29330.75,29326.25,29326.25,77
2026-05-11T04:39:00-05:00,29327.75,29327.75,29322,29324,49
2026-05-11T04:40:00-05:00,29324.25,29327.5,29323.25,29326.25,43
2026-05-11T04:41:00-05:00,29326.25,29334.75,29325.75,29334.5,66
2026-05-11T04:42:00-05:00,29333.75,29340.25,29333.75,29339.25,171
2026-05-11T04:43:00-05:00,29339.25,29342,29337.75,29339.5,127
2026-05-11T04:44:00-05:00,29339.25,29342.25,29338.25,29339,80
2026-05-11T04:45:00-05:00,29339.75,29344.25,29339.75,29344,210
2026-05-11T04:46:00-05:00,29343.25,29345,29338.25,29343.75,647
2026-05-11T04:47:00-05:00,29343.25,29353.5,29342.5,29351.5,1068
2026-05-11T04:48:00-05:00,29351,29366,29350.5,29358.5,383
