time,open,high,low,close,Volume
2026-07-01T00:40:00-05:00,30436.75,30448.5,30436.5,30447.5,136
2026-07-01T00:41:00-05:00,30447.25,30450.75,30446.25,30449.25,86
2026-07-01T00:42:00-05:00,30450.25,30452.25,30445,30446.75,69
2026-07-01T00:43:00-05:00,30445.5,30446.25,30441.5,30441.75,26
2026-07-01T00:44:00-05:00,30440.25,30440.25,30431.25,30436.5,74
2026-07-01T00:45:00-05:00,30435.5,30437.75,30430,30433.5,53
2026-07-01T00:46:00-05:00,30432,30441.5,30427.25,30441.5,56
2026-07-01T00:47:00-05:00,30443.75,30445.25,30435.75,30436.75,51
2026-07-01T00:48:00-05:00,30435.25,30440,30433.5,30434.75,32
2026-07-01T00:49:00-05:00,30435,30436.5,30425,30426,70
2026-07-01T00:50:00-05:00,30425.25,30432.5,30424,30430.75,55
2026-07-01T00:51:00-05:00,30432,30440.75,30432,30436.5,32
2026-07-01T00:52:00-05:00,30438,30440,30430.25,30433.25,28
2026-07-01T00:53:00-05:00,30433.25,30435.75,30430.75,30432,22
2026-07-01T00:54:00-05:00,30431,30432,30428,30431.5,21
2026-07-01T00:55:00-05:00,30430.25,30431.75,30428,30430.25,18
2026-07-01T00:56:00-05:00,30431.25,30438.25,30430.25,30435.25,52
2026-07-01T00:57:00-05:00,30436.25,30438.25,30434.5,30436.5,56
2026-07-01T00:58:00-05:00,30437.75,30439,30429.75,30429.75,32
2026-07-01T00:59:00-05:00,30430.75,30430.75,30428.5,30429.5,21
2026-07-01T01:00:00-05:00,30430,30444,30428.5,30440.25,154
2026-07-01T01:01:00-05:00,30436.5,30437.25,30423,30424.5,236
2026-07-01T01:02:00-05:00,30424.75,30425,30415.25,30420.5,188
2026-07-01T01:03:00-05:00,30419.5,30423.25,30410.25,30412.75,150
2026-07-01T01:04:00-05:00,30413.75,30424.25,30413.75,30415.5,145
2026-07-01T01:05:00-05:00,30415,30426,30415,30420.75,155
2026-07-01T01:06:00-05:00,30422.25,30422.25,30416.75,30419.75,46
2026-07-01T01:07:00-05:00,30417.75,30417.75,30409.75,30413.75,99
2026-07-01T01:08:00-05:00,30413,30420.75,30410,30412.5,170
2026-07-01T01:09:00-05:00,30413.5,30420.5,30410,30416,199
2026-07-01T01:10:00-05:00,30415.5,30423,30410.75,30421.25,150
2026-07-01T01:11:00-05:00,30421.75,30427.25,30420.25,30424.25,93
2026-07-01T01:12:00-05:00,30423.75,30423.75,30408.75,30413,156
2026-07-01T01:13:00-05:00,30414.5,30415,30405.25,30406.5,48
2026-07-01T01:14:00-05:00,30406,30409.25,30405,30408.25,63
2026-07-01T01:15:00-05:00,30408,30416.5,30398.5,30403,451
2026-07-01T01:16:00-05:00,30403,30408.5,30398,30406.25,117
2026-07-01T01:17:00-05:00,30406.25,30408.25,30394.25,30395.75,137
2026-07-01T01:18:00-05:00,30395.25,30398.5,30391.25,30396,202
2026-07-01T01:19:00-05:00,30396,30397,30391.25,30392,146
2026-07-01T01:20:00-05:00,30391.5,30398,30391.25,30393.75,107
2026-07-01T01:21:00-05:00,30392.75,30393.5,30387,30391.25,128
2026-07-01T01:22:00-05:00,30390.75,30392.5,30387.25,30388.5,117
2026-07-01T01:23:00-05:00,30388.75,30389.25,30385,30386.5,103
2026-07-01T01:24:00-05:00,30387.25,30387.5,30379.5,30382,201
2026-07-01T01:25:00-05:00,30381.5,30381.75,30370,30370.5,323
2026-07-01T01:26:00-05:00,30370.25,30376,30364.5,30376,350
2026-07-01T01:27:00-05:00,30375.75,30388.25,30372,30388,221
2026-07-01T01:28:00-05:00,30387,30393.75,30384.25,30393.25,233
2026-07-01T01:29:00-05:00,30393.5,30397.75,30391.25,30395,116
2026-07-01T01:30:00-05:00,30396,30406.5,30396,30406.5,240
2026-07-01T01:31:00-05:00,30405,30410,30400.5,30403,114
2026-07-01T01:32:00-05:00,30403.75,30406.75,30398.25,30399.75,87
2026-07-01T01:33:00-05:00,30399,30405.5,30395.75,30398,73
2026-07-01T01:34:00-05:00,30395.75,30401,30392.5,30394.75,88
2026-07-01T01:35:00-05:00,30394,30395.75,30388,30389.5,90
2026-07-01T01:36:00-05:00,30389.25,30398.75,30389.25,30397.25,95
2026-07-01T01:37:00-05:00,30396.5,30396.75,30390,30393,52
2026-07-01T01:38:00-05:00,30395,30397.25,30389,30391.5,54
2026-07-01T01:39:00-05:00,30392.25,30399,30390.75,30395,92
2026-07-01T01:40:00-05:00,30392.5,30393.5,30388,30391.25,94
2026-07-01T01:41:00-05:00,30390.75,30391.25,30385.75,30387.5,97
2026-07-01T01:42:00-05:00,30387.75,30390.5,30383.5,30385.75,109
2026-07-01T01:43:00-05:00,30384.75,30396,30384,30392.25,112
2026-07-01T01:44:00-05:00,30392,30407.25,30392,30407.25,240
2026-07-01T01:45:00-05:00,30407.25,30408,30401.25,30405.75,249
2026-07-01T01:46:00-05:00,30405.25,30411.25,30404.75,30409.75,158
2026-07-01T01:47:00-05:00,30409,30417.5,30406.5,30417.5,153
2026-07-01T01:48:00-05:00,30416.5,30418.25,30414.75,30415,48
2026-07-01T01:49:00-05:00,30415.25,30419.75,30413.5,30414,51
2026-07-01T01:50:00-05:00,30414,30416.5,30408,30408.75,164
2026-07-01T01:51:00-05:00,30410,30410,30399.5,30402.75,140
2026-07-01T01:52:00-05:00,30402.25,30406.75,30400.25,30406.75,76
2026-07-01T01:53:00-05:00,30406.25,30409.25,30401.75,30403,55
2026-07-01T01:54:00-05:00,30401.5,30402,30396.5,30397.5,74
2026-07-01T01:55:00-05:00,30397.5,30397.5,30386.75,30386.75,138
2026-07-01T01:56:00-05:00,30387.25,30389.75,30381,30385,184
2026-07-01T01:57:00-05:00,30384.25,30389.25,30382,30387,60
2026-07-01T01:58:00-05:00,30387,30391,30384.75,30390.75,75
2026-07-01T01:59:00-05:00,30388,30392.25,30385.75,30391.5,130
2026-07-01T02:00:00-05:00,30391.75,30394.75,30377,30378.25,301
2026-07-01T02:01:00-05:00,30377,30379.25,30367.75,30368.75,256
2026-07-01T02:02:00-05:00,30368,30371.5,30361.5,30367.5,270
2026-07-01T02:03:00-05:00,30368.75,30370,30358,30361,301
2026-07-01T02:04:00-05:00,30361.75,30377,30360,30369.5,270
2026-07-01T02:05:00-05:00,30370.25,30373.5,30363.5,30367.5,355
2026-07-01T02:06:00-05:00,30367.75,30368,30348.5,30352,329
2026-07-01T02:07:00-05:00,30350.5,30353,30347.75,30348.5,91
2026-07-01T02:08:00-05:00,30347.75,30357.75,30345.5,30353.5,164
2026-07-01T02:09:00-05:00,30353.5,30359.75,30351.75,30353.75,111
2026-07-01T02:10:00-05:00,30353,30353,30340,30342.75,167
2026-07-01T02:11:00-05:00,30343.5,30344.25,30336,30339.75,165
2026-07-01T02:12:00-05:00,30339,30354.5,30339,30344,320
2026-07-01T02:13:00-05:00,30343.75,30344.75,30328.5,30331.25,275
2026-07-01T02:14:00-05:00,30331.75,30336.5,30328,30334.25,143
2026-07-01T02:15:00-05:00,30334,30338.75,30324,30325.25,217
2026-07-01T02:16:00-05:00,30326.5,30335.25,30324,30325.75,186
2026-07-01T02:17:00-05:00,30326.75,30333.75,30315,30315.5,304
2026-07-01T02:18:00-05:00,30315.75,30316,30299,30312,601
2026-07-01T02:19:00-05:00,30311.5,30322.25,30308.25,30322,195
2026-07-01T02:20:00-05:00,30321.75,30324.75,30302.5,30304.25,289
2026-07-01T02:21:00-05:00,30304,30336.5,30304,30335,248
2026-07-01T02:22:00-05:00,30336.5,30344.75,30333.5,30340.5,194
2026-07-01T02:23:00-05:00,30339.25,30352.25,30335.5,30351.25,292
2026-07-01T02:24:00-05:00,30351.25,30351.25,30342.25,30348.75,134
2026-07-01T02:25:00-05:00,30346.75,30355.25,30345,30351.75,147
2026-07-01T02:26:00-05:00,30351,30353.5,30344.75,30353,136
2026-07-01T02:27:00-05:00,30352.75,30358.5,30352.5,30357.25,112
2026-07-01T02:28:00-05:00,30356.75,30357.75,30349.75,30351.25,126
2026-07-01T02:29:00-05:00,30351.75,30353,30344,30350,154
2026-07-01T02:30:00-05:00,30350,30355,30345,30347.75,83
2026-07-01T02:31:00-05:00,30347.75,30358.75,30347.75,30355.25,211
2026-07-01T02:32:00-05:00,30355.75,30355.75,30349.5,30352,57
2026-07-01T02:33:00-05:00,30351,30359,30350,30357.75,53
2026-07-01T02:34:00-05:00,30359,30363.75,30358,30359.5,101
2026-07-01T02:35:00-05:00,30359.75,30361.5,30349.75,30351.5,126
2026-07-01T02:36:00-05:00,30353.25,30356.75,30352.5,30354.25,88
2026-07-01T02:37:00-05:00,30354.5,30359.25,30354,30356.25,107
2026-07-01T02:38:00-05:00,30356.5,30359.75,30350.25,30352,212
2026-07-01T02:39:00-05:00,30352,30369.25,30350.75,30364.75,192
2026-07-01T02:40:00-05:00,30364.5,30366.25,30356,30359.25,54
2026-07-01T02:41:00-05:00,30358.25,30366.75,30358.25,30364,81
2026-07-01T02:42:00-05:00,30365,30365,30359.5,30359.5,24
2026-07-01T02:43:00-05:00,30359.25,30362.5,30356,30359.5,84
2026-07-01T02:44:00-05:00,30360,30360,30354.75,30356,37
2026-07-01T02:45:00-05:00,30357.25,30362.25,30355.25,30356,27
2026-07-01T02:46:00-05:00,30357.75,30357.75,30348,30354,144
2026-07-01T02:47:00-05:00,30352.75,30361.75,30352.5,30360.75,130
2026-07-01T02:48:00-05:00,30358.5,30368.5,30358.25,30368,96
2026-07-01T02:49:00-05:00,30366.25,30376.5,30360.25,30374.5,301
2026-07-01T02:50:00-05:00,30375.25,30380.5,30364.5,30368.5,242
2026-07-01T02:51:00-05:00,30368,30370.25,30360,30360,91
2026-07-01T02:52:00-05:00,30360.25,30363.5,30358.25,30361.5,34
2026-07-01T02:53:00-05:00,30360.75,30376.5,30360.75,30376,108
2026-07-01T02:54:00-05:00,30375,30378,30371,30374.75,84
2026-07-01T02:55:00-05:00,30375.25,30382,30374.5,30376.75,80
2026-07-01T02:56:00-05:00,30376,30377.75,30372.75,30373.5,52
2026-07-01T02:57:00-05:00,30373,30383,30371.25,30383,44
2026-07-01T02:58:00-05:00,30383,30383.75,30372.25,30373.5,136
2026-07-01T02:59:00-05:00,30373.5,30374.5,30370.25,30374,39
2026-07-01T03:00:00-05:00,30374.75,30376.75,30358,30358,299
2026-07-01T03:01:00-05:00,30357.25,30363.5,30352.75,30356.75,191
2026-07-01T03:02:00-05:00,30357.75,30358.5,30348,30348.5,177
2026-07-01T03:03:00-05:00,30350,30351.5,30339.75,30342.5,207
2026-07-01T03:04:00-05:00,30342.75,30353,30338.25,30339.25,153
2026-07-01T03:05:00-05:00,30339.25,30349.25,30333.75,30348,160
2026-07-01T03:06:00-05:00,30346,30348.5,30339,30346.75,150
2026-07-01T03:07:00-05:00,30347.25,30357,30342,30357,133
2026-07-01T03:08:00-05:00,30357.5,30365,30357.5,30364,123
2026-07-01T03:09:00-05:00,30362.75,30362.75,30351.25,30354,278
2026-07-01T03:10:00-05:00,30353,30360.25,30352,30352.5,133
2026-07-01T03:11:00-05:00,30353,30356,30344.5,30347.75,66
2026-07-01T03:12:00-05:00,30348,30358.75,30346,30357.75,98
2026-07-01T03:13:00-05:00,30357.25,30362.5,30355.75,30359.5,164
2026-07-01T03:14:00-05:00,30359.75,30363.25,30355.5,30358.5,50
2026-07-01T03:15:00-05:00,30357,30364.75,30350.75,30360.75,100
2026-07-01T03:16:00-05:00,30361.5,30362,30354.25,30355,42
2026-07-01T03:17:00-05:00,30355.75,30363.5,30352,30363.5,82
2026-07-01T03:18:00-05:00,30360.5,30363.25,30357,30362.5,88
2026-07-01T03:19:00-05:00,30362.5,30367.25,30353.75,30354.5,114
2026-07-01T03:20:00-05:00,30354.75,30361.5,30343,30350,140
2026-07-01T03:21:00-05:00,30351,30355,30349.25,30351.5,103
2026-07-01T03:22:00-05:00,30348,30348,30341,30341.5,76
2026-07-01T03:23:00-05:00,30343.5,30345.25,30333.25,30343.25,104
2026-07-01T03:24:00-05:00,30343.75,30349,30341.25,30345,69
2026-07-01T03:25:00-05:00,30344.25,30353,30343.5,30352.5,59
2026-07-01T03:26:00-05:00,30350.5,30351.75,30342.75,30342.75,60
2026-07-01T03:27:00-05:00,30342.75,30345,30338.75,30342.5,41
2026-07-01T03:28:00-05:00,30341.75,30341.75,30327,30327,114
2026-07-01T03:29:00-05:00,30327,30333.25,30321.75,30331,356
2026-07-01T03:30:00-05:00,30330.25,30338,30321,30323,92
2026-07-01T03:31:00-05:00,30322.5,30331,30321.75,30330,82
2026-07-01T03:32:00-05:00,30329.25,30332.25,30322.25,30324.75,38
2026-07-01T03:33:00-05:00,30323.5,30326.5,30317.5,30322.25,48
2026-07-01T03:34:00-05:00,30323.75,30344.25,30323.5,30338.25,116
2026-07-01T03:35:00-05:00,30340,30343.75,30338.75,30341,112
2026-07-01T03:36:00-05:00,30338.75,30343.5,30331.25,30336.25,122
2026-07-01T03:37:00-05:00,30337.25,30340,30333,30338,31
2026-07-01T03:38:00-05:00,30334.75,30337.25,30330.25,30333,55
2026-07-01T03:39:00-05:00,30333.5,30347.5,30332,30346.25,129
2026-07-01T03:40:00-05:00,30346.25,30347.5,30341,30341.75,158
2026-07-01T03:41:00-05:00,30343,30348.5,30343,30346.75,41
2026-07-01T03:42:00-05:00,30347.5,30361.25,30345.5,30360.75,161
2026-07-01T03:43:00-05:00,30359.75,30363.75,30355.25,30363.75,73
2026-07-01T03:44:00-05:00,30364,30366.25,30359,30359,84
2026-07-01T03:45:00-05:00,30358,30358.25,30353.25,30358,36
2026-07-01T03:46:00-05:00,30358.75,30359.75,30349.25,30349.5,51
2026-07-01T03:47:00-05:00,30349,30357,30345.5,30352.5,43
2026-07-01T03:48:00-05:00,30353.25,30353.5,30348.5,30349.75,58
2026-07-01T03:49:00-05:00,30352,30353.75,30349.75,30350,21
2026-07-01T03:50:00-05:00,30350.25,30351.25,30347.5,30350.5,28
2026-07-01T03:51:00-05:00,30352.5,30363,30352.5,30363,60
2026-07-01T03:52:00-05:00,30363.75,30368,30363.5,30367.25,70
2026-07-01T03:53:00-05:00,30366.25,30372.25,30365.75,30371.5,40
2026-07-01T03:54:00-05:00,30370.5,30376,30370.5,30372.75,102
2026-07-01T03:55:00-05:00,30373.25,30378,30367.25,30368,97
2026-07-01T03:56:00-05:00,30369,30369.25,30364.5,30369.25,33
2026-07-01T03:57:00-05:00,30368.25,30372.5,30365.25,30366,51
2026-07-01T03:58:00-05:00,30367,30370.75,30367,30368.75,33
2026-07-01T03:59:00-05:00,30369.5,30377.5,30369,30377,45
2026-07-01T04:00:00-05:00,30376.25,30377.75,30362.5,30365.25,132
2026-07-01T04:01:00-05:00,30366.5,30368,30360,30362.75,58
2026-07-01T04:02:00-05:00,30363.75,30368,30361.25,30362.5,71
2026-07-01T04:03:00-05:00,30362,30362,30355.25,30359,57
2026-07-01T04:04:00-05:00,30360,30360.25,30346.25,30350.75,144
2026-07-01T04:05:00-05:00,30351.5,30356.5,30350,30350,143
2026-07-01T04:06:00-05:00,30349,30361.75,30349,30360,59
2026-07-01T04:07:00-05:00,30358.75,30358.75,30355,30355,52
2026-07-01T04:08:00-05:00,30354.25,30362.75,30353,30353.75,42
2026-07-01T04:09:00-05:00,30353.75,30353.75,30347.5,30349.25,57
2026-07-01T04:10:00-05:00,30351.25,30351.5,30338.75,30339.25,140
2026-07-01T04:11:00-05:00,30340,30349.25,30339.25,30349.25,67
2026-07-01T04:12:00-05:00,30348.75,30360,30348.75,30359,86
2026-07-01T04:13:00-05:00,30359.25,30359.25,30353,30354.5,36
2026-07-01T04:14:00-05:00,30354.5,30358.5,30349.5,30349.5,37
2026-07-01T04:15:00-05:00,30349.25,30354.75,30349.25,30353,57
2026-07-01T04:16:00-05:00,30353,30355.5,30351.25,30353.25,21
2026-07-01T04:17:00-05:00,30354.75,30358.75,30354.75,30357.75,79
2026-07-01T04:18:00-05:00,30358.5,30361.5,30351.75,30360.5,67
2026-07-01T04:19:00-05:00,30360.25,30360.25,30355,30357.25,28
2026-07-01T04:20:00-05:00,30357.5,30362.25,30356.5,30358.25,23
2026-07-01T04:21:00-05:00,30357.25,30359,30352,30359,30
2026-07-01T04:22:00-05:00,30359,30361.75,30354.75,30356,24
2026-07-01T04:23:00-05:00,30360.5,30362.25,30355,30361.25,74
2026-07-01T04:24:00-05:00,30363,30363.75,30355.5,30355.75,49
2026-07-01T04:25:00-05:00,30356,30356,30344,30346.25,99
2026-07-01T04:26:00-05:00,30347.25,30352.75,30345,30352,40
2026-07-01T04:27:00-05:00,30353,30354,30347.75,30349,32
2026-07-01T04:28:00-05:00,30348.75,30351.25,30348.5,30349,29
2026-07-01T04:29:00-05:00,30347.5,30354.5,30345.75,30354.5,30
2026-07-01T04:30:00-05:00,30354.5,30354.5,30347.5,30348,25
2026-07-01T04:31:00-05:00,30350.5,30355.75,30349.5,30352.75,20
2026-07-01T04:32:00-05:00,30353.75,30361,30353.75,30359,38
2026-07-01T04:33:00-05:00,30358.75,30361.75,30358.75,30361.75,21
2026-07-01T04:34:00-05:00,30363,30365,30361,30361,41
2026-07-01T04:35:00-05:00,30362.5,30364.5,30359.25,30360.5,24
2026-07-01T04:36:00-05:00,30356.5,30364.5,30356.25,30362.75,14
2026-07-01T04:37:00-05:00,30362,30362,30356.25,30360.25,19
2026-07-01T04:38:00-05:00,30359.5,30359.5,30355,30356.5,16
2026-07-01T04:39:00-05:00,30356,30359.5,30355.5,30358.25,19
2026-07-01T04:40:00-05:00,30359.75,30363.5,30357,30358,36
2026-07-01T04:41:00-05:00,30357.75,30360.75,30354.5,30357,20
2026-07-01T04:42:00-05:00,30358.25,30358.5,30355.25,30355.25,26
2026-07-01T04:43:00-05:00,30357,30358.25,30355.75,30358.25,18
2026-07-01T04:44:00-05:00,30357.25,30359,30352.25,30359,22
2026-07-01T04:45:00-05:00,30359.25,30371,30359,30365,67
2026-07-01T04:46:00-05:00,30365.5,30370.75,30364,30368.5,34
2026-07-01T04:47:00-05:00,30368.25,30373,30368,30369,60
2026-07-01T04:48:00-05:00,30369.75,30372.25,30367,30369.25,31
2026-07-01T04:49:00-05:00,30368.75,30372,30366.75,30369.25,26
2026-07-01T04:50:00-05:00,30371.75,30372,30368.5,30371.75,32
2026-07-01T04:51:00-05:00,30370.5,30374,30367.25,30374,47
2026-07-01T04:52:00-05:00,30373.5,30374.75,30366,30371.25,43
2026-07-01T04:53:00-05:00,30373.5,30380.25,30373.25,30378.25,82
2026-07-01T04:54:00-05:00,30377,30382,30373.5,30378.5,109
2026-07-01T04:55:00-05:00,30377.75,30380.5,30376.5,30380.25,27
2026-07-01T04:56:00-05:00,30380.75,30384.75,30376.25,30378.25,110
2026-07-01T04:57:00-05:00,30378,30384.75,30378,30382,71
2026-07-01T04:58:00-05:00,30383.25,30383.25,30380.75,30381.5,36
2026-07-01T04:59:00-05:00,30382.25,30386.25,30381.75,30385,47
2026-07-01T05:00:00-05:00,30384.75,30389.75,30383.5,30384,88
2026-07-01T05:01:00-05:00,30383,30385.75,30379,30385,51
2026-07-01T05:02:00-05:00,30385.25,30388.5,30381.75,30382.75,109
2026-07-01T05:03:00-05:00,30382.25,30382.5,30377.5,30380,44
2026-07-01T05:04:00-05:00,30380,30383.75,30374.25,30378.5,118
2026-07-01T05:05:00-05:00,30376.75,30380,30374,30379.25,59
2026-07-01T05:06:00-05:00,30379,30379.25,30367.75,30368.25,84
2026-07-01T05:07:00-05:00,30369.5,30374,30367.75,30368.25,88
2026-07-01T05:08:00-05:00,30370.5,30372.5,30366.75,30371.25,75
2026-07-01T05:09:00-05:00,30372.25,30375.5,30368,30370.25,66
2026-07-01T05:10:00-05:00,30368.5,30368.5,30351.75,30355,296
2026-07-01T05:11:00-05:00,30354.25,30361.75,30352,30361.75,111
2026-07-01T05:12:00-05:00,30362.75,30369,30362,30366.75,95
2026-07-01T05:13:00-05:00,30367,30368.5,30362.5,30362.5,38
2026-07-01T05:14:00-05:00,30361.5,30361.5,30356.25,30361.25,41
2026-07-01T05:15:00-05:00,30363.5,30368.25,30360,30368.25,46
2026-07-01T05:16:00-05:00,30368.75,30374.5,30368.75,30373.25,50
2026-07-01T05:17:00-05:00,30374,30378,30370.5,30378,42
2026-07-01T05:18:00-05:00,30379.5,30381.5,30375,30378.5,103
2026-07-01T05:19:00-05:00,30379.75,30380.75,30376.5,30379.25,48
2026-07-01T05:20:00-05:00,30379.5,30395.25,30379.5,30392.75,183
2026-07-01T05:21:00-05:00,30392.75,30395,30391.25,30392,48
2026-07-01T05:22:00-05:00,30392.25,30393,30388,30390.25,55
2026-07-01T05:23:00-05:00,30389,30394.5,30387.75,30390,65
2026-07-01T05:24:00-05:00,30389.75,30391.25,30386,30387.5,89
2026-07-01T05:25:00-05:00,30386.75,30388.75,30384.75,30386.25,49
2026-07-01T05:26:00-05:00,30386,30390,30383.75,30386.5,46
2026-07-01T05:27:00-05:00,30386.25,30397.5,30380.25,30393.5,234
2026-07-01T05:28:00-05:00,30392,30396.25,30391.75,30394,85
2026-07-01T05:29:00-05:00,30394.5,30396,30392.25,30395,70
2026-07-01T05:30:00-05:00,30394.5,30396,30390,30392.25,106
2026-07-01T05:31:00-05:00,30392.25,30395,30386,30386,60
2026-07-01T05:32:00-05:00,30385.75,30389.25,30385.75,30387.75,30
2026-07-01T05:33:00-05:00,30388.5,30391.25,30388.5,30390.75,24
2026-07-01T05:34:00-05:00,30391.5,30393.75,30385.25,30393.75,50
2026-07-01T05:35:00-05:00,30394.25,30396.5,30388.75,30391,97
2026-07-01T05:36:00-05:00,30391.75,30394.75,30391.75,30394.75,22
2026-07-01T05:37:00-05:00,30393,30401,30391.75,30398.5,120
2026-07-01T05:38:00-05:00,30397.75,30398,30391.75,30392.25,34
2026-07-01T05:39:00-05:00,30392.75,30393.5,30389.25,30393,43
2026-07-01T05:40:00-05:00,30393,30397.5,30391.5,30395.25,40
2026-07-01T05:41:00-05:00,30394.75,30394.75,30384.75,30387.75,102
2026-07-01T05:42:00-05:00,30387.25,30388,30381.5,30385,85
2026-07-01T05:43:00-05:00,30385,30385,30364.25,30380.75,636
2026-07-01T05:44:00-05:00,30382,30387.25,30381,30387.25,114
2026-07-01T05:45:00-05:00,30386.75,30390,30385.5,30388,45
2026-07-01T05:46:00-05:00,30388.5,30388.5,30386.25,30388,23
2026-07-01T05:47:00-05:00,30389.25,30390,30384,30387,36
2026-07-01T05:48:00-05:00,30386,30390.25,30385.5,30385.5,26
2026-07-01T05:49:00-05:00,30387.5,30397.25,30387.5,30395.75,120
2026-07-01T05:50:00-05:00,30395,30398.25,30394.5,30397,64
2026-07-01T05:51:00-05:00,30398,30402.25,30395.5,30401.25,57
2026-07-01T05:52:00-05:00,30401.75,30406.75,30401.25,30404.75,115
2026-07-01T05:53:00-05:00,30405.5,30405.5,30402.25,30403,88
2026-07-01T05:54:00-05:00,30402.5,30405,30399.5,30405,58
2026-07-01T05:55:00-05:00,30404.75,30410,30403.75,30408.75,117
2026-07-01T05:56:00-05:00,30408.5,30411,30407.75,30409.25,67
2026-07-01T05:57:00-05:00,30410,30414.25,30408.5,30413.25,111
2026-07-01T05:58:00-05:00,30412.25,30414.5,30405.75,30406.5,117
2026-07-01T05:59:00-05:00,30405.5,30407.75,30402,30407.75,189
2026-07-01T06:00:00-05:00,30406.75,30422.25,30406.75,30416,302
2026-07-01T06:01:00-05:00,30416.25,30417.25,30409,30414.75,123
2026-07-01T06:02:00-05:00,30413.75,30415.75,30413,30414.75,27
2026-07-01T06:03:00-05:00,30415.25,30426,30413.5,30423,151
2026-07-01T06:04:00-05:00,30421.75,30428,30420.5,30425,117
2026-07-01T06:05:00-05:00,30424.5,30435.25,30424.5,30429.25,191
2026-07-01T06:06:00-05:00,30428.75,30433,30426,30430.25,105
2026-07-01T06:07:00-05:00,30431,30432.25,30426.75,30429.5,53
2026-07-01T06:08:00-05:00,30429.25,30432.5,30420.25,30421,95
2026-07-01T06:09:00-05:00,30421,30423.25,30416,30422.25,109
2026-07-01T06:10:00-05:00,30421.75,30423.5,30416.25,30421.25,131
2026-07-01T06:11:00-05:00,30421.5,30434,30421.5,30427.25,123
2026-07-01T06:12:00-05:00,30428.25,30429.5,30414.25,30417.25,201
2026-07-01T06:13:00-05:00,30416.5,30419,30411.75,30412.75,105
2026-07-01T06:14:00-05:00,30414.5,30415,30409.25,30413,83
2026-07-01T06:15:00-05:00,30414.25,30417,30410.75,30413,99
2026-07-01T06:16:00-05:00,30412.25,30418.5,30412,30418,81
2026-07-01T06:17:00-05:00,30418.5,30418.75,30414.25,30415.75,72
2026-07-01T06:18:00-05:00,30416,30419.75,30412.75,30417.25,85
2026-07-01T06:19:00-05:00,30415.75,30416.75,30406,30408.25,120
2026-07-01T06:20:00-05:00,30407,30410.75,30402,30405.5,153
